,Date,Open,High,Low,Close,Adj Close,Volume,Daily_Return,SMA_50,SMA_200,Text,Subjectivity,Polarity,Compound,Negative,Neutral,Positive
270,2022-07-25,272.216675,274.146667,267.399994,268.433319,268.433319,64073400,-0.013994935200381753,238.30866702000003,302.87763283,Market check  Nasdaq trades lower  bitcoin dips below        ,0.0,0.0,-0.296,0.239,0.761,0.0
271,2022-07-25,272.216675,274.146667,267.399994,268.433319,268.433319,64073400,-0.013994935200381753,238.30866702000003,302.87763283,What does the departure of Volkswagens highly respected CEO mean for Tesla  The pros and cons,0.61375,-0.07625,0.5256,0.0,0.816,0.184
272,2022-07-25,272.216675,274.146667,267.399994,268.433319,268.433319,64073400,-0.013994935200381753,238.30866702000003,302.87763283,Volkswagen ousts CEO Herbert Diess amid push to EVs,0.0,0.0,0.0,0.0,1.0,0.0
273,2022-07-25,272.216675,274.146667,267.399994,268.433319,268.433319,64073400,-0.013994935200381753,238.30866702000003,302.87763283,Hedged Tesla Fund Promises Buffer From Wild Swings in Carmaker,0.4,0.1,0.3818,0.0,0.776,0.224
274,2022-07-25,272.216675,274.146667,267.399994,268.433319,268.433319,64073400,-0.013994935200381753,238.30866702000003,302.87763283,Apple offers discounts in China  Nope records     million debut  Musk Brin friendship allegedly over,0.05,0.0,0.4404,0.0,0.818,0.182
275,2022-07-25,272.216675,274.146667,267.399994,268.433319,268.433319,64073400,-0.013994935200381753,238.30866702000003,302.87763283,Amazon Debuts Rivian Delivery Vans  Is Rivian Stock A Buy ,0.0,0.0,0.1779,0.0,0.841,0.159
276,2022-07-25,272.216675,274.146667,267.399994,268.433319,268.433319,64073400,-0.013994935200381753,238.30866702000003,302.87763283,Top Millennial  Gen Z Picks Shift To Dividend Paying Stocks  No    Stock Tesla Roars Ahead After Beating Earnings Estimates,0.5,0.5,-0.5267,0.226,0.696,0.078
277,2022-07-25,272.216675,274.146667,267.399994,268.433319,268.433319,64073400,-0.013994935200381753,238.30866702000003,302.87763283,Elon Musk Denies Wrecking a Marriage,0.0,0.0,-0.4215,0.359,0.641,0.0
278,2022-07-25,272.216675,274.146667,267.399994,268.433319,268.433319,64073400,-0.013994935200381753,238.30866702000003,302.87763283,Cathie Woods    Favorite Stock Picks for the Rest of     ,1.0,0.5,0.4588,0.0,0.727,0.273
279,2022-07-25,272.216675,274.146667,267.399994,268.433319,268.433319,64073400,-0.013994935200381753,238.30866702000003,302.87763283,Tesla Boosts Capital Spending Plan  Reveals New SEC Subpoena,0.5272727272727272,0.018181818181818174,0.3182,0.0,0.777,0.223
280,2022-07-25,272.216675,274.146667,267.399994,268.433319,268.433319,64073400,-0.013994935200381753,238.30866702000003,302.87763283,GM Wins  Tesla Loses in Latest J D  Power Report,0.4000000000000001,0.16666666666666666,0.34,0.164,0.571,0.264
281,2022-07-25,272.216675,274.146667,267.399994,268.433319,268.433319,64073400,-0.013994935200381753,238.30866702000003,302.87763283,Tesla says it received June subpoena regarding its governance in wake of Musk's take private tweet,0.375,0.0,0.0,0.0,1.0,0.0
282,2022-07-25,272.216675,274.146667,267.399994,268.433319,268.433319,64073400,-0.013994935200381753,238.30866702000003,302.87763283,Tesla Wasnt a Money Furnace After All  What It Means for the Stock  and Its Bonds ,0.0,0.0,0.0,0.0,1.0,0.0
283,2022-07-25,272.216675,274.146667,267.399994,268.433319,268.433319,64073400,-0.013994935200381753,238.30866702000003,302.87763283,  Stocks to Avoid This Week,0.0,0.0,-0.296,0.355,0.645,0.0
284,2022-07-25,272.216675,274.146667,267.399994,268.433319,268.433319,64073400,-0.013994935200381753,238.30866702000003,302.87763283,Everyone  Except Boomers  Thinks This Is The Best Stock To Own,0.65,0.8,0.6369,0.0,0.704,0.296
285,2022-07-25,272.216675,274.146667,267.399994,268.433319,268.433319,64073400,-0.013994935200381753,238.30866702000003,302.87763283,Pain Ahead for Bitcoin   Related ETFs ,0.4,0.0,-0.5106,0.398,0.602,0.0
286,2022-07-25,272.216675,274.146667,267.399994,268.433319,268.433319,64073400,-0.013994935200381753,238.30866702000003,302.87763283,Elon Musk Denies Report of Affair With Sergey Brins Wife,0.0,0.0,-0.4215,0.237,0.763,0.0
287,2022-07-25,272.216675,274.146667,267.399994,268.433319,268.433319,64073400,-0.013994935200381753,238.30866702000003,302.87763283,UPDATE   Tesla gets second SEC subpoena over Musk's      go private tweet,0.325,-0.03333333333333333,0.0,0.0,1.0,0.0
288,2022-07-25,272.216675,274.146667,267.399994,268.433319,268.433319,64073400,-0.013994935200381753,238.30866702000003,302.87763283,Tesla Reveals      Million Bitcoin Loss  New Subpoena Linked to Musk 'Take Private' Tweets,0.4147727272727273,0.06818181818181818,-0.3182,0.161,0.839,0.0
289,2022-07-25,272.216675,274.146667,267.399994,268.433319,268.433319,64073400,-0.013994935200381753,238.30866702000003,302.87763283,Elon Musk denies alleged affair with Google co founder Sergey Brin's wife as 'total bs',0.425,-0.05,-0.4215,0.167,0.833,0.0
290,2022-07-25,272.216675,274.146667,267.399994,268.433319,268.433319,64073400,-0.013994935200381753,238.30866702000003,302.87763283,Tesla gets second SEC subpoena over Musk's      go private tweet,0.325,-0.03333333333333333,0.0,0.0,1.0,0.0
291,2022-07-25,272.216675,274.146667,267.399994,268.433319,268.433319,64073400,-0.013994935200381753,238.30866702000003,302.87763283,Tesla gets subpoena over Musk's      go private tweets   filing,0.375,0.0,0.0,0.0,1.0,0.0
292,2022-07-25,272.216675,274.146667,267.399994,268.433319,268.433319,64073400,-0.013994935200381753,238.30866702000003,302.87763283,China Seals Off IPhone Maker  CNOOC in Shenzhen to Battle Covid,0.0,0.0,-0.3818,0.206,0.794,0.0
293,2022-07-25,272.216675,274.146667,267.399994,268.433319,268.433319,64073400,-0.013994935200381753,238.30866702000003,302.87763283,Elon Musk reacts to alleged affair with Google co founder Sergey Brins ex wife,0.1,-0.1,0.0,0.0,1.0,0.0
294,2022-07-25,272.216675,274.146667,267.399994,268.433319,268.433319,64073400,-0.013994935200381753,238.30866702000003,302.87763283,Musk denies 'romantic' affair with Google co founder Brin's wife,0.5,0.0,-0.0258,0.207,0.593,0.2
295,2022-07-25,272.216675,274.146667,267.399994,268.433319,268.433319,64073400,-0.013994935200381753,238.30866702000003,302.87763283,Elon Musks Friendship With Sergey Brin Ruptured by Alleged Affair,0.1,-0.1,0.4404,0.0,0.756,0.244
296,2022-07-26,266.513336,267.309998,256.263336,258.859985,258.859985,66820800,-0.03566373219115915,238.63253328,302.849249345,UPDATE   S Korea's LGES plans new EV battery plant in Europe,0.45454545454545453,0.13636363636363635,0.0,0.0,1.0,0.0
297,2022-07-26,266.513336,267.309998,256.263336,258.859985,258.859985,66820800,-0.03566373219115915,238.63253328,302.849249345,Elon Musk Chooses His   to   Over Hollywood,0.0,0.0,0.0,0.0,1.0,0.0
298,2022-07-26,266.513336,267.309998,256.263336,258.859985,258.859985,66820800,-0.03566373219115915,238.63253328,302.849249345,Twitter Sets Shareholder Vote on Musk Deal Before Trial,0.0,0.0,0.0,0.0,1.0,0.0
299,2022-07-26,266.513336,267.309998,256.263336,258.859985,258.859985,66820800,-0.03566373219115915,238.63253328,302.849249345,Twitter to hold shareholder vote on Musk's offer in September,0.0,0.0,0.0,0.0,1.0,0.0
300,2022-07-26,266.513336,267.309998,256.263336,258.859985,258.859985,66820800,-0.03566373219115915,238.63253328,302.849249345,Twitter Shareholders Will Get Say on Elon Musk Deal in September,0.0,0.0,0.0,0.0,1.0,0.0
301,2022-07-26,266.513336,267.309998,256.263336,258.859985,258.859985,66820800,-0.03566373219115915,238.63253328,302.849249345,UPDATE   U S  probes Tesla crash that killed motorcyclist in Utah,0.0,-0.2,-0.802,0.444,0.556,0.0
302,2022-07-26,266.513336,267.309998,256.263336,258.859985,258.859985,66820800,-0.03566373219115915,238.63253328,302.849249345,Twitter Spent     Million on Elon Musk Deal in Q   Sets Date for Shareholder Vote on Transaction,0.1,-0.1,0.0,0.0,1.0,0.0
303,2022-07-26,266.513336,267.309998,256.263336,258.859985,258.859985,66820800,-0.03566373219115915,238.63253328,302.849249345,Dow closes nearly     points lower as worries about big tech earnings  Fed decision bite,0.25,0.05,-0.6124,0.294,0.706,0.0
304,2022-07-26,266.513336,267.309998,256.263336,258.859985,258.859985,66820800,-0.03566373219115915,238.63253328,302.849249345,Nasdaq edges into three day losing streak  markets settle in the red,0.0,0.0,-0.3818,0.191,0.809,0.0
305,2022-07-26,266.513336,267.309998,256.263336,258.859985,258.859985,66820800,-0.03566373219115915,238.63253328,302.849249345,U S  probes Tesla crash that killed motorcyclist in Utah,0.0,-0.2,-0.802,0.474,0.526,0.0
306,2022-07-26,266.513336,267.309998,256.263336,258.859985,258.859985,66820800,-0.03566373219115915,238.63253328,302.849249345,Why Tesla  Lucid  and Nio Stocks Were All Falling Today,0.0,0.0,-0.1531,0.151,0.849,0.0
307,2022-07-26,266.513336,267.309998,256.263336,258.859985,258.859985,66820800,-0.03566373219115915,238.63253328,302.849249345,Institutions sold    billion bitcoin for the past two months  Where will the crypto head next ,0.125,-0.125,0.0,0.0,1.0,0.0
308,2022-07-26,266.513336,267.309998,256.263336,258.859985,258.859985,66820800,-0.03566373219115915,238.63253328,302.849249345,Top Millennial  Gen Z Picks Shift To Dividend Paying Stocks  No    Stock Tesla May Get Millions To Open Supercharger Network In California,0.5,0.25,-0.1027,0.092,0.833,0.075
309,2022-07-26,266.513336,267.309998,256.263336,258.859985,258.859985,66820800,-0.03566373219115915,238.63253328,302.849249345,Auto industry really struggling due to chip shortage  analyst says,0.2875,0.037500000000000006,-0.624,0.389,0.611,0.0
310,2022-07-26,266.513336,267.309998,256.263336,258.859985,258.859985,66820800,-0.03566373219115915,238.63253328,302.849249345,Mexicos Super Peso Shocks Traders Who Had Bet on Wipeout,0.6666666666666666,0.3333333333333333,0.3182,0.179,0.552,0.269
311,2022-07-26,266.513336,267.309998,256.263336,258.859985,258.859985,66820800,-0.03566373219115915,238.63253328,302.849249345,Shopify stock sinks     amid layoffs,0.0,-0.1,0.0,0.0,1.0,0.0
312,2022-07-26,266.513336,267.309998,256.263336,258.859985,258.859985,66820800,-0.03566373219115915,238.63253328,302.849249345,GM Announces Big EV Battery Deals as It Targets Tesla,0.1,0.0,0.0,0.0,1.0,0.0
313,2022-07-26,266.513336,267.309998,256.263336,258.859985,258.859985,66820800,-0.03566373219115915,238.63253328,302.849249345,Shopify to Lay Off     of Workforce  The Stock Is Plunging ,0.0,0.0,0.0,0.0,1.0,0.0
314,2022-07-26,266.513336,267.309998,256.263336,258.859985,258.859985,66820800,-0.03566373219115915,238.63253328,302.849249345,General Motors earnings have been one stumble after another  Analyst,0.3,6.938893903907228e-18,0.0,0.0,1.0,0.0
315,2022-07-26,266.513336,267.309998,256.263336,258.859985,258.859985,66820800,-0.03566373219115915,238.63253328,302.849249345,UPDATE   Elon Musk asks judge to start Twitter trial on Oct    ,0.0,0.0,0.0,0.0,1.0,0.0
316,2022-07-26,266.513336,267.309998,256.263336,258.859985,258.859985,66820800,-0.03566373219115915,238.63253328,302.849249345,Billionaires Musk  Bezos  and Arnault lose      billion in bear market,0.0,0.0,-0.4019,0.231,0.769,0.0
317,2022-07-26,266.513336,267.309998,256.263336,258.859985,258.859985,66820800,-0.03566373219115915,238.63253328,302.849249345,Dow Jones Falls As Walmart Plunges On Profit Warning  Alphabet  Microsoft Earnings Due,0.375,-0.125,0.128,0.147,0.675,0.178
318,2022-07-26,266.513336,267.309998,256.263336,258.859985,258.859985,66820800,-0.03566373219115915,238.63253328,302.849249345,Russia Ukraine War Will Affect These    Stocks in the Future,0.125,0.0,-0.5994,0.302,0.698,0.0
319,2022-07-26,266.513336,267.309998,256.263336,258.859985,258.859985,66820800,-0.03566373219115915,238.63253328,302.849249345,Tesla  Inc   TSLA  Is a Trending Stock  Facts to Know Before Betting on It,0.0,0.0,0.0,0.0,1.0,0.0
320,2022-07-26,266.513336,267.309998,256.263336,258.859985,258.859985,66820800,-0.03566373219115915,238.63253328,302.849249345,Former Tesla Veteran Headed EV Battery Firm Redwood Materials Earmarks     B For Nevada Plant  WSJ,0.13333333333333333,-0.06666666666666667,0.0,0.0,1.0,0.0
321,2022-07-26,266.513336,267.309998,256.263336,258.859985,258.859985,66820800,-0.03566373219115915,238.63253328,302.849249345,Dow Jones Futures Fall As Walmart Dives On Profit Guidance Cut  What To Do Ahead Of Fed Decision,0.0,0.0,0.2023,0.1,0.762,0.138
322,2022-07-26,266.513336,267.309998,256.263336,258.859985,258.859985,66820800,-0.03566373219115915,238.63253328,302.849249345,How to Buy Tesla for the Cost of a Penny Stock,0.0,0.0,0.0,0.0,1.0,0.0
323,2022-07-26,266.513336,267.309998,256.263336,258.859985,258.859985,66820800,-0.03566373219115915,238.63253328,302.849249345,  Elon Musk Comments That Could Change Your Mind About Tesla Stock,0.0,0.0,0.0,0.0,1.0,0.0
324,2022-07-26,266.513336,267.309998,256.263336,258.859985,258.859985,66820800,-0.03566373219115915,238.63253328,302.849249345,Porsche IPO  Software Fix  What Awaits VWs New CEO,0.45454545454545453,0.13636363636363635,0.0772,0.0,0.86,0.14
325,2022-07-27,263.809998,275.926666,261.790009,274.820007,274.820007,88110000,0.061655037181586714,238.99833343999998,302.914199445,Senate Deal Includes EV Tax Credits Sought by Tesla  Toyota,0.0,0.0,0.3612,0.0,0.783,0.217
326,2022-07-27,263.809998,275.926666,261.790009,274.820007,274.820007,88110000,0.061655037181586714,238.99833343999998,302.914199445,Whats in the Manchin Schumer Deal on Taxes  Climate and Energy,0.0,0.0,0.2732,0.0,0.826,0.174
327,2022-07-27,263.809998,275.926666,261.790009,274.820007,274.820007,88110000,0.061655037181586714,238.99833343999998,302.914199445,Tesla  The Downsides to Becoming a Mass Market Player  According to Morgan Stanley,0.8500000000000001,0.45,0.0,0.0,1.0,0.0
328,2022-07-27,263.809998,275.926666,261.790009,274.820007,274.820007,88110000,0.061655037181586714,238.99833343999998,302.914199445,Twitter accepts Oct     trial but is concerned Musk will try to delay,0.0,0.0,-0.3182,0.202,0.685,0.113
329,2022-07-27,263.809998,275.926666,261.790009,274.820007,274.820007,88110000,0.061655037181586714,238.99833343999998,302.914199445,Ford Stock Jumps As Auto Giant Affirms Outlook  Hikes Dividend After Q  Earnings Crush,1.0,0.0,-0.1531,0.11,0.89,0.0
330,2022-07-27,263.809998,275.926666,261.790009,274.820007,274.820007,88110000,0.061655037181586714,238.99833343999998,302.914199445,Oracle's Larry Ellison Can Win Lawsuit Even If He Loses,0.25,0.25,0.1531,0.28,0.467,0.253
331,2022-07-27,263.809998,275.926666,261.790009,274.820007,274.820007,88110000,0.061655037181586714,238.99833343999998,302.914199445,Ford stock tops earnings expectations  revenue exceeds     billion,0.0,0.0,0.5106,0.0,0.68,0.32
332,2022-07-27,263.809998,275.926666,261.790009,274.820007,274.820007,88110000,0.061655037181586714,238.99833343999998,302.914199445,Apple Nabs Key Lamborghini Executive to Work on Its Electric Car,1.0,0.0,0.0,0.0,1.0,0.0
333,2022-07-27,263.809998,275.926666,261.790009,274.820007,274.820007,88110000,0.061655037181586714,238.99833343999998,302.914199445,The U S  isn't in a 'typical recession'  Fmr Home Depot CEO,0.5,-0.16666666666666666,-0.4215,0.203,0.797,0.0
334,2022-07-27,263.809998,275.926666,261.790009,274.820007,274.820007,88110000,0.061655037181586714,238.99833343999998,302.914199445,Shopify Cuts Jobs  Joining Netflix and Apple in Slowdown  A Running List,0.0,0.0,-0.296,0.167,0.833,0.0
335,2022-07-27,263.809998,275.926666,261.790009,274.820007,274.820007,88110000,0.061655037181586714,238.99833343999998,302.914199445,Teva reaches opioid settlement  Credit Suisse names new CEO  Twitter to hold shareholder vote,0.45454545454545453,0.13636363636363635,0.4215,0.0,0.759,0.241
336,2022-07-27,263.809998,275.926666,261.790009,274.820007,274.820007,88110000,0.061655037181586714,238.99833343999998,302.914199445,  Top Growth Stocks I'd Buy Right Now Without Any Hesitation,0.5178571428571428,0.39285714285714285,0.6386,0.0,0.53,0.47
337,2022-07-27,263.809998,275.926666,261.790009,274.820007,274.820007,88110000,0.061655037181586714,238.99833343999998,302.914199445,Stocks  Tech leads gains  home builders fall  Sherwin Williams sinks,0.0,-0.1,0.34,0.0,0.789,0.211
338,2022-07-27,263.809998,275.926666,261.790009,274.820007,274.820007,88110000,0.061655037181586714,238.99833343999998,302.914199445,Dow Jones Rises Ahead Of Fed Decision  Alphabet  Microsoft Earnings Miss,0.0,0.0,-0.1531,0.138,0.862,0.0
339,2022-07-27,263.809998,275.926666,261.790009,274.820007,274.820007,88110000,0.061655037181586714,238.99833343999998,302.914199445,Elon Musk Crafts New Master Plan Before Tesla Pulls Off the Old One,0.32727272727272727,0.11818181818181818,0.0,0.0,1.0,0.0
340,2022-07-27,263.809998,275.926666,261.790009,274.820007,274.820007,88110000,0.061655037181586714,238.99833343999998,302.914199445,U S  Consumers Are Trading Down  How to Play It With Options ,0.2888888888888889,-0.15555555555555559,0.34,0.0,0.821,0.179
341,2022-07-27,263.809998,275.926666,261.790009,274.820007,274.820007,88110000,0.061655037181586714,238.99833343999998,302.914199445,Coinbases Troubles Are Too Much for Cathie Wood as ARK Dumps the Stock,0.2,0.2,-0.6908,0.341,0.659,0.0
342,2022-07-27,263.809998,275.926666,261.790009,274.820007,274.820007,88110000,0.061655037181586714,238.99833343999998,302.914199445,Tesla  TSLA  Facing Temporary Challenges,0.0,0.0,0.0772,0.0,0.755,0.245
343,2022-07-27,263.809998,275.926666,261.790009,274.820007,274.820007,88110000,0.061655037181586714,238.99833343999998,302.914199445,Elon Musk is hitting peak hubris with his high risk Twitter and bitcoin plays  Tesla shareholders should be concerned ,0.5399999999999999,0.16,-0.0258,0.1,0.806,0.095
344,2022-07-27,263.809998,275.926666,261.790009,274.820007,274.820007,88110000,0.061655037181586714,238.99833343999998,302.914199445,Nio Is Down     From All Time Highs  Here Are   Reasons Why It's Worth a Second Chance ,0.12962962962962965,0.048148148148148134,0.4404,0.0,0.782,0.218
345,2022-07-27,263.809998,275.926666,261.790009,274.820007,274.820007,88110000,0.061655037181586714,238.99833343999998,302.914199445,Fmr Home Depot CEO disputes book's characterization of business legend Jack Welch,0.0,0.0,-0.2732,0.16,0.84,0.0
346,2022-07-27,263.809998,275.926666,261.790009,274.820007,274.820007,88110000,0.061655037181586714,238.99833343999998,302.914199445,Elon Musk Denies Wrecking a Billion Dollar Marriage,0.0,0.0,-0.4215,0.286,0.714,0.0
347,2022-07-27,263.809998,275.926666,261.790009,274.820007,274.820007,88110000,0.061655037181586714,238.99833343999998,302.914199445,Neoen Australia battery to provide grid stabilisation service in world first,0.3333333333333333,0.25,0.0,0.0,1.0,0.0
348,2022-07-27,263.809998,275.926666,261.790009,274.820007,274.820007,88110000,0.061655037181586714,238.99833343999998,302.914199445,Twitter sets date for shareholders to vote on Elon Musks    bn takeover offer,0.0,0.0,0.0,0.0,1.0,0.0
349,2022-07-28,280.066681,283.299988,272.799988,280.899994,280.899994,84723000,0.022123523925243305,239.78720001999997,302.99879935999996,Fords Earnings Needed To Clear a High Bar  They Didand the Stock Is Soaring ,0.4616666666666666,0.13,0.3818,0.0,0.833,0.167
350,2022-07-28,280.066681,283.299988,272.799988,280.899994,280.899994,84723000,0.022123523925243305,239.78720001999997,302.99879935999996,Tesla Stock Vs  BYD Stock  Tesla Bounces  China EV Giant Launching BYD Seal  Model   Rival,1.0,0.0,0.0,0.0,1.0,0.0
351,2022-07-28,280.066681,283.299988,272.799988,280.899994,280.899994,84723000,0.022123523925243305,239.78720001999997,302.99879935999996,Why Did Elon Musk Sell Tesla's Bitcoin ,0.0,0.0,0.0,0.0,1.0,0.0
352,2022-07-28,280.066681,283.299988,272.799988,280.899994,280.899994,84723000,0.022123523925243305,239.78720001999997,302.99879935999996,'We have woefully surrendered our energy independence'  Bob Nardelli,0.0,0.0,-0.1531,0.229,0.593,0.178
353,2022-07-28,280.066681,283.299988,272.799988,280.899994,280.899994,84723000,0.022123523925243305,239.78720001999997,302.99879935999996,Influencers with Andy Serwer  Bob Nardelli,0.0,0.0,0.0,0.0,1.0,0.0
354,2022-07-28,280.066681,283.299988,272.799988,280.899994,280.899994,84723000,0.022123523925243305,239.78720001999997,302.99879935999996,  Monster Growth Stocks Begging to Be Bought,0.0,0.0,0.3818,0.0,0.698,0.302
355,2022-07-28,280.066681,283.299988,272.799988,280.899994,280.899994,84723000,0.022123523925243305,239.78720001999997,302.99879935999996,Wary shoppers muddy outlook for tech  auto firms in Asia,0.7,-0.5,0.0,0.0,1.0,0.0
356,2022-07-28,280.066681,283.299988,272.799988,280.899994,280.899994,84723000,0.022123523925243305,239.78720001999997,302.99879935999996,WRAPUP   Wary shoppers muddy outlook for tech  auto firms in Asia,0.7,-0.5,0.0,0.0,1.0,0.0
357,2022-07-28,280.066681,283.299988,272.799988,280.899994,280.899994,84723000,0.022123523925243305,239.78720001999997,302.99879935999996,UPDATE   Panasonic's Q  profit hit by China lockdowns  rising material costs,0.0,0.0,0.4404,0.0,0.775,0.225
358,2022-07-28,280.066681,283.299988,272.799988,280.899994,280.899994,84723000,0.022123523925243305,239.78720001999997,302.99879935999996,UPDATE   Stellantis CEO says easing chip crunch could throttle back pricing power,0.0,0.0,0.25,0.0,0.846,0.154
